niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.7600e+02,5.0000e+00,2.8205e+01,-9.8908e+04,-9.8915e+04,-4.3945e-01,-9.8915e+04,1.3337e-01,7.1241e+00,9.5901e+04,9.6380e+02,-1.8745e-01,-8.2905e-01,2.2291e+00,3.7593e+00,2.9019e+00,2.5433e+00,5.1645e+00,2.9504e+01
1.7700e+02,1.0000e+00,2.8320e+01,-9.8866e+04,-9.8873e+04,-4.4195e-01,-9.8873e+04,1.3339e-01,7.1266e+00,9.5789e+04,9.6803e+02,-3.4557e-01,-1.6963e+00,7.1864e-01,2.9142e+00,8.4617e-01,3.4298e+00,5.2317e+00,3.1974e+01
1.7800e+02,2.0000e+00,2.8389e+01,-9.8733e+04,-9.8740e+04,-4.4444e-01,-9.8740e+04,1.3342e-01,7.1291e+00,9.5746e+04,9.7613e+02,-6.5395e-01,-1.9693e+00,-7.2522e-01,5.9391e-01,1.8512e+00,2.9169e+00,4.7237e+00,2.9923e+01
1.7900e+02,1.0000e+00,2.8503e+01,-9.8577e+04,-9.8584e+04,-4.4694e-01,-9.8584e+04,1.3344e-01,7.1316e+00,9.5613e+04,9.8089e+02,-1.8577e-01,-7.1581e-01,-5.5447e-01,3.9335e+00,1.5310e+00,2.0030e+00,4.4621e+00,2.8649e+01
1.8000e+02,1.0000e+00,2.8617e+01,-9.8537e+04,-9.8544e+04,-4.4944e-01,-9.8544e+04,1.3346e-01,7.1341e+00,9.5457e+04,9.8611e+02,2.0322e-01,-1.7843e+00,1.7601e+00,2.7640e+00,1.3373e+00,5.0824e+00,3.6258e+00,3.1637e+01
1.8100e+02,1.0000e+00,2.8730e+01,-9.8462e+04,-9.8469e+04,-4.5194e-01,-9.8469e+04,1.3349e-01,7.1365e+00,9.5417e+04,9.8984e+02,-6.8209e-01,-1.5099e+00,-1.0567e+00,1.0129e+00,4.2626e+00,3.0544e+00,4.0369e+00,3.0443e+01
1.8200e+02,1.0000e+00,2.8843e+01,-9.8389e+04,-9.8396e+04,-4.5443e-01,-9.8396e+04,1.3351e-01,7.1390e+00,9.5342e+04,9.9454e+02,-3.4376e-01,-5.4361e-01,2.0385e+00,4.7276e-01,4.1708e+00,4.6941e+00,3.4281e+00,2.8562e+01
1.8300e+02,2.0000e+00,2.8910e+01,-9.8347e+04,-9.8354e+04,-4.5693e-01,-9.8354e+04,1.3353e-01,7.1415e+00,9.5269e+04,1.0037e+03,-1.6323e-02,-1.5319e+00,1.2036e+00,1.1364e+00,2.7935e+00,4.5822e+00,3.0292e+00,2.9351e+01
1.8400e+02,1.0000e+00,2.9022e+01,-9.8198e+04,-9.8205e+04,-4.5943e-01,-9.8205e+04,1.3356e-01,7.1440e+00,9.5227e+04,1.0079e+03,-2.4580e-02,-1.8850e+00,9.7573e-01,3.7035e+00,2.9638e+00,4.4043e+00,3.0424e+00,2.9173e+01
1.8500e+02,1.0000e+00,2.9134e+01,-9.7741e+04,-9.7748e+04,-4.6192e-01,-9.7748e+04,1.3358e-01,7.1465e+00,9.5079e+04,1.0121e+03,-5.3613e-02,-1.1731e+00,1.2114e+00,3.2190e+00,4.2181e+00,2.1545e+00,4.7086e+00,3.0792e+01
1.8600e+02,1.0000e+00,2.9245e+01,-9.7660e+04,-9.7667e+04,-4.6442e-01,-9.7667e+04,1.3360e-01,7.1490e+00,9.4621e+04,1.0163e+03,-5.1546e-01,-1.8128e+00,-3.7938e-01,2.6803e-01,2.3142e+00,4.8175e+00,2.2746e+00,3.1412e+01
1.8700e+02,1.0000e+00,2.9356e+01,-9.7539e+04,-9.7546e+04,-4.6692e-01,-9.7546e+04,1.3363e-01,7.1515e+00,9.4540e+04,1.0209e+03,3.3783e-01,-7.8447e-01,2.7995e+00,3.7765e+00,2.8268e+00,2.6289e+00,5.5309e+00,2.8203e+01
1.8800e+02,3.0000e+00,2.9375e+01,-9.7509e+04,-9.7517e+04,-4.6941e-01,-9.7517e+04,1.3365e-01,7.1540e+00,9.4419e+04,1.0333e+03,-9.9830e-01,-1.7012e+00,9.6218e-01,2.9770e+00,4.1163e+00,2.3244e+00,4.4526e+00,3.0352e+01
1.8900e+02,3.0000e+00,2.9393e+01,-9.7413e+04,-9.7420e+04,-4.7191e-01,-9.7420e+04,1.3367e-01,7.1565e+00,9.4390e+04,1.0456e+03,3.3018e-01,-1.1548e+00,1.3638e-01,1.3918e+00,5.4691e-01,4.4303e+00,2.9751e+00,2.9097e+01
1.9000e+02,1.0000e+00,2.9503e+01,-9.7294e+04,-9.7301e+04,-4.7441e-01,-9.7301e+04,1.3370e-01,7.1590e+00,9.4294e+04,1.0500e+03,4.0269e-02,-1.3682e+00,2.3765e+00,2.2459e+00,4.2224e+00,4.9039e+00,3.6898e+00,2.8069e+01
1.9100e+02,1.0000e+00,2.9612e+01,-9.7259e+04,-9.7266e+04,-4.7690e-01,-9.7266e+04,1.3372e-01,7.1615e+00,9.4174e+04,1.0547e+03,2.7887e-01,-1.1842e+00,1.3056e+00,5.0209e-01,6.0100e-01,2.0040e+00,4.8849e+00,2.9475e+01
1.9200e+02,1.0000e+00,2.9721e+01,-9.7227e+04,-9.7234e+04,-4.7940e-01,-9.7234e+04,1.3374e-01,7.1640e+00,9.4139e+04,1.0590e+03,-3.5094e-02,-1.4229e+00,-5.0937e-01,3.7618e+00,1.5722e+00,4.2968e+00,2.2346e+00,2.8921e+01
1.9300e+02,1.0000e+00,2.9830e+01,-9.7170e+04,-9.7177e+04,-4.8190e-01,-9.7177e+04,1.3377e-01,7.1665e+00,9.4107e+04,1.0635e+03,-4.5157e-01,-7.9760e-01,2.0740e+00,2.7511e+00,2.9532e+00,3.3577e+00,5.2194e+00,3.0848e+01
1.9400e+02,1.0000e+00,2.9938e+01,-9.7163e+04,-9.7170e+04,-4.8439e-01,-9.7170e+04,1.3356e-01,7.1438e+00,9.4050e+04,1.0684e+03,3.6473e-01,-1.1887e+00,1.5548e+00,1.8700e+00,2.7158e+00,4.6927e+00,4.2105e+00,2.9880e+01
1.9500e+02,1.0000e+00,3.0046e+01,-9.7125e+04,-9.7132e+04,-4.8689e-01,-9.7132e+04,1.3381e-01,7.1715e+00,9.4043e+04,1.0722e+03,-6.2208e-03,-1.0597e+00,2.9125e+00,2.0351e+00,8.3755e-01,4.7119e+00,5.6293e+00,2.9812e+01
1.9600e+02,2.0000e+00,3.0108e+01,-9.7014e+04,-9.7021e+04,-4.8939e-01,-9.7021e+04,1.3384e-01,7.1740e+00,9.4005e+04,1.0813e+03,-9.3555e-01,-1.9881e+00,-7.7812e-01,5.5548e-01,1.6918e+00,4.8889e+00,3.3018e+00,3.1781e+01
1.9700e+02,1.0000e+00,3.0215e+01,-9.6944e+04,-9.6951e+04,-4.9189e-01,-9.6951e+04,1.3386e-01,7.1765e+00,9.3894e+04,1.0851e+03,-4.2551e-01,-1.0129e+00,2.4679e+00,2.2363e+00,2.1743e+00,2.4164e+00,5.3183e+00,2.8693e+01
1.9800e+02,3.0000e+00,3.0229e+01,-9.6652e+04,-9.6659e+04,-4.9438e-01,-9.6659e+04,1.3388e-01,7.1790e+00,9.3824e+04,1.0979e+03,-8.4509e-01,-1.2720e+00,1.6417e+00,3.0923e-01,3.7910e+00,4.4888e+00,2.1019e+00,2.9290e+01
1.9900e+02,1.0000e+00,3.0335e+01,-9.6587e+04,-9.6594e+04,-4.9688e-01,-9.6594e+04,1.3391e-01,7.1815e+00,9.3532e+04,1.1026e+03,-3.1328e-01,-6.1940e-01,2.4594e+00,9.5612e-01,1.8541e+00,2.1133e+00,5.4644e+00,3.0826e+01
2.0000e+02,2.0000e+00,3.0395e+01,-9.6523e+04,-9.6530e+04,-4.9938e-01,-9.6530e+04,1.3393e-01,7.1840e+00,9.3467e+04,1.1108e+03,-7.0561e-01,-1.6426e+00,2.2411e+00,3.5316e+00,5.7366e-01,3.6761e+00,5.0798e+00,2.9682e+01
2.0100e+02,1.0000e+00,3.0501e+01,-9.6223e+04,-9.6231e+04,-5.0187e-01,-9.6231e+04,1.3395e-01,7.1865e+00,9.3404e+04,1.1146e+03,2.7990e-01,-1.0643e+00,-5.8821e-01,3.8706e-01,3.4141e+00,4.4578e+00,2.6004e+00,2.9728e+01
2.0200e+02,1.0000e+00,3.0606e+01,-9.6107e+04,-9.6115e+04,-5.0437e-01,-9.6115e+04,1.3398e-01,7.1890e+00,9.3104e+04,1.1188e+03,2.8164e-01,-1.4413e+00,2.6958e+00,1.8696e+00,4.1727e+00,4.1021e+00,5.5529e+00,3.1083e+01
2.0300e+02,1.0000e+00,3.0711e+01,-9.6045e+04,-9.6052e+04,-5.0687e-01,-9.6052e+04,1.3400e-01,7.1915e+00,9.2988e+04,1.1234e+03,-1.5373e-01,-9.6467e-01,9.3124e-01,1.4263e-02,3.8221e+00,4.4317e+00,3.2072e+00,2.9927e+01
2.0400e+02,1.0000e+00,3.0816e+01,-9.6015e+04,-9.6022e+04,-5.0936e-01,-9.6022e+04,1.3402e-01,7.1940e+00,9.2925e+04,1.1271e+03,1.0102e-01,-9.7465e-01,6.2821e-01,2.7185e+00,1.9309e+00,2.3127e+00,4.9974e+00,3.0907e+01
2.0500e+02,2.0000e+00,3.0873e+01,-9.5836e+04,-9.5844e+04,-5.1186e-01,-9.5844e+04,1.3405e-01,7.1965e+00,9.2895e+04,1.1356e+03,-9.7129e-01,-9.2226e-01,-4.9312e-01,2.5678e+00,2.2030e+00,4.4550e+00,2.6949e+00,2.9351e+01
2.0600e+02,3.0000e+00,3.0885e+01,-9.5782e+04,-9.5789e+04,-5.1436e-01,-9.5789e+04,1.3407e-01,7.1990e+00,9.2717e+04,1.1488e+03,-2.4405e-01,-1.3947e+00,1.9001e+00,1.0214e+00,2.5841e+00,4.7119e+00,4.4297e+00,2.9967e+01
2.0700e+02,1.0000e+00,3.0988e+01,-9.5768e+04,-9.5775e+04,-5.1685e-01,-9.5775e+04,1.3409e-01,7.2014e+00,9.2662e+04,1.1535e+03,2.6389e-01,-1.3307e+00,1.4407e+00,1.9615e+00,4.3555e+00,2.9346e+00,2.1830e+00,2.9383e+01
2.0800e+02,1.0000e+00,3.1091e+01,-9.5749e+04,-9.5756e+04,-5.1935e-01,-9.5756e+04,1.3412e-01,7.2040e+00,9.2648e+04,1.1573e+03,-7.8591e-01,-1.3869e+00,1.2289e+00,8.8094e-01,2.3429e+00,4.1023e+00,4.3906e+00,2.8735e+01
2.0900e+02,1.0000e+00,3.1194e+01,-9.5649e+04,-9.5656e+04,-5.2185e-01,-9.5656e+04,1.3414e-01,7.2065e+00,9.2629e+04,1.1621e+03,-4.6222e-01,-1.7174e+00,1.6341e+00,1.5997e-01,2.0810e+00,4.7156e+00,2.3516e+00,3.0165e+01
2.1000e+02,1.0000e+00,3.1297e+01,-9.5480e+04,-9.5488e+04,-5.2434e-01,-9.5488e+04,1.3416e-01,7.2090e+00,9.2529e+04,1.1669e+03,-6.6580e-01,-6.6524e-01,7.4677e-01,2.7345e+00,2.0233e+00,3.8734e+00,4.7230e+00,3.0003e+01
2.1100e+02,1.0000e+00,3.1399e+01,-9.5384e+04,-9.5391e+04,-5.2684e-01,-9.5391e+04,1.3419e-01,7.2115e+00,9.2361e+04,1.1711e+03,-8.0160e-01,-5.3828e-01,-3.3438e-01,2.9871e+00,2.3908e+00,4.4552e+00,3.0688e+00,2.8061e+01
2.1200e+02,2.0000e+00,3.1454e+01,-9.5316e+04,-9.5323e+04,-5.2934e-01,-9.5323e+04,1.3421e-01,7.2140e+00,9.2264e+04,1.1796e+03,-9.7017e-01,-1.8415e+00,5.9842e-01,2.9118e+00,3.8246e+00,4.1711e+00,4.0562e+00,3.0090e+01
2.1300e+02,1.0000e+00,3.1556e+01,-9.5315e+04,-9.5322e+04,-5.3184e-01,-9.5322e+04,1.2418e-01,6.1756e+00,9.2196e+04,1.1843e+03,-7.3707e-01,-1.8723e+00,1.4430e+00,8.8390e-01,4.2796e+00,3.8553e+00,1.9083e+00,3.0342e+01
2.1400e+02,1.0000e+00,3.1657e+01,-9.5084e+04,-9.5091e+04,-5.3433e-01,-9.5091e+04,1.3426e-01,7.2189e+00,9.2195e+04,1.1886e+03,-4.1573e-01,-1.5896e+00,1.5940e+00,3.6863e+00,3.1795e+00,4.6500e+00,2.3463e+00,3.0876e+01
2.1500e+02,1.0000e+00,3.1758e+01,-9.4828e+04,-9.4835e+04,-5.3683e-01,-9.4835e+04,1.3428e-01,7.2214e+00,9.1964e+04,1.1923e+03,2.4261e-01,-6.6284e-01,2.2003e+00,3.7909e+00,3.1175e+00,1.5668e+00,5.3594e+00,3.1772e+01
2.1600e+02,3.0000e+00,3.1765e+01,-9.4605e+04,-9.4612e+04,-5.3933e-01,-9.4612e+04,1.3430e-01,7.2239e+00,9.1708e+04,1.2038e+03,-5.0162e-01,-1.1490e+00,1.7417e+00,3.1340e-01,6.7732e-01,4.8341e+00,4.3771e+00,3.1479e+01
2.1700e+02,1.0000e+00,3.1865e+01,-9.4329e+04,-9.4336e+04,-5.4182e-01,-9.4336e+04,1.3433e-01,7.2264e+00,9.1485e+04,1.2080e+03,1.6391e-01,-7.6918e-01,5.7441e-01,2.4025e+00,3.6854e+00,4.3883e+00,3.4411e+00,2.9629e+01
2.1800e+02,1.0000e+00,3.1965e+01,-9.4027e+04,-9.4035e+04,-5.4432e-01,-9.4035e+04,1.3435e-01,7.2289e+00,9.1209e+04,1.2118e+03,-7.4280e-01,-8.9437e-01,-5.4880e-01,1.4243e+00,2.8794e+00,1.7953e+00,5.0667e+00,3.1782e+01
2.1900e+02,2.0000e+00,3.2018e+01,-9.3945e+04,-9.3953e+04,-5.4682e-01,-9.3953e+04,1.3437e-01,7.2314e+00,9.0908e+04,1.2210e+03,3.3584e-01,-5.4010e-01,1.3167e+00,1.4100e+00,1.7545e+00,4.8686e+00,2.7198e+00,3.0940e+01
2.2000e+02,1.0000e+00,3.2117e+01,-9.3857e+04,-9.3864e+04,-5.4931e-01,-9.3864e+04,1.3440e-01,7.2339e+00,9.0826e+04,1.2253e+03,-8.6846e-01,-7.0114e-01,-8.9193e-01,3.7784e+00,1.3716e+00,4.3904e+00,3.4602e+00,2.9612e+01
2.2100e+02,1.0000e+00,3.2216e+01,-9.3829e+04,-9.3836e+04,-5.5181e-01,-9.3836e+04,1.3442e-01,7.2364e+00,9.0737e+04,1.2295e+03,-3.6012e-02,-1.0233e+00,2.8124e+00,1.2728e+00,4.9291e-01,5.2777e+00,4.0309e+00,2.8412e+01
2.2200e+02,1.0000e+00,3.2314e+01,-9.3659e+04,-9.3667e+04,-5.5431e-01,-9.3667e+04,1.3444e-01,7.2389e+00,9.0709e+04,1.2338e+03,6.5461e-02,-1.4634e+00,4.5538e-01,2.2389e+00,4.1959e+00,2.2478e+00,4.5768e+00,3.1042e+01
2.2300e+02,1.0000e+00,3.2413e+01,-9.3625e+04,-9.3632e+04,-5.5680e-01,-9.3632e+04,1.3447e-01,7.2414e+00,9.0540e+04,1.2386e+03,2.4574e-01,-1.3575e+00,-3.9442e-01,2.1248e+00,3.9996e+00,4.2301e+00,4.0827e+00,3.0581e+01
2.2400e+02,1.0000e+00,3.2511e+01,-9.3463e+04,-9.3471e+04,-5.5930e-01,-9.3471e+04,1.3449e-01,7.2439e+00,9.0505e+04,1.2423e+03,8.3353e-02,-1.0189e+00,5.1192e-01,3.8404e+00,3.3061e+00,3.3551e+00,3.1630e+00,2.8463e+01
2.2500e+02,3.0000e+00,3.2514e+01,-9.3063e+04,-9.3070e+04,-5.6180e-01,-9.3070e+04,1.3451e-01,7.2464e+00,9.0344e+04,1.2559e+03,4.1230e-01,-7.2594e-01,8.3393e-01,2.0054e-01,1.6814e+00,2.4306e+00,5.0456e+00,3.1070e+01
2.2600e+02,1.0000e+00,3.2612e+01,-9.2865e+04,-9.2872e+04,-5.6429e-01,-9.2872e+04,1.3453e-01,7.2489e+00,8.9943e+04,1.2597e+03,-5.8993e-01,-1.4214e+00,6.2951e-01,3.6743e+00,3.9326e+00,3.1636e+00,1.9740e+00,2.8429e+01
2.2700e+02,3.0000e+00,3.2615e+01,-9.2774e+04,-9.2781e+04,-5.6679e-01,-9.2781e+04,1.3456e-01,7.2514e+00,8.9745e+04,1.2730e+03,-5.2558e-01,-7.3156e-01,-6.6952e-01,1.7691e+00,2.8206e+00,4.1011e+00,4.3009e+00,2.9579e+01
2.2800e+02,2.0000e+00,3.2665e+01,-9.2693e+04,-9.2700e+04,-5.6929e-01,-9.2700e+04,1.3458e-01,7.2539e+00,8.9654e+04,1.2816e+03,1.3696e-01,-1.1732e+00,9.4649e-01,2.6793e+00,1.7333e+00,2.7298e+00,4.7566e+00,2.9863e+01
2.2900e+02,1.0000e+00,3.2761e+01,-9.2569e+04,-9.2576e+04,-5.7179e-01,-9.2576e+04,1.3460e-01,7.2564e+00,8.9573e+04,1.2856e+03,1.8692e-01,-5.9179e-01,1.6955e+00,2.2114e+00,3.2304e+00,4.5350e+00,4.7132e+00,3.0430e+01
2.3000e+02,1.0000e+00,3.2857e+01,-9.2508e+04,-9.2515e+04,-5.7428e-01,-9.2515e+04,1.3463e-01,7.2589e+00,8.9449e+04,1.2903e+03,-6.7175e-01,-8.8071e-01,7.5953e-01,1.5787e+00,4.1527e+00,1.9858e+00,2.3812e+00,2.9528e+01
2.3100e+02,6.0000e+00,3.2720e+01,-9.2437e+04,-9.2444e+04,-5.7678e-01,-9.2444e+04,1.3465e-01,7.2614e+00,8.9388e+04,1.3153e+03,8.9564e-02,-7.4709e-01,2.1860e-01,3.8579e+00,2.3530e+00,3.6475e+00,2.4440e+00,2.8399e+01
2.3200e+02,2.0000e+00,3.2768e+01,-9.2344e+04,-9.2352e+04,-5.7928e-01,-9.2352e+04,1.3467e-01,7.2639e+00,8.9317e+04,1.3230e+03,4.2323e-02,-1.6293e+00,1.4100e+00,2.5364e+00,2.5624e+00,4.4934e+00,1.9028e+00,2.8501e+01
2.3300e+02,3.0000e+00,3.2771e+01,-9.2225e+04,-9.2232e+04,-5.8177e-01,-9.2232e+04,1.3470e-01,7.2664e+00,8.9225e+04,1.3368e+03,-2.1210e-01,-1.5708e+00,1.5777e+00,3.0686e-01,3.7512e+00,4.6126e+00,2.6237e+00,3.0553e+01
2.3400e+02,1.0000e+00,3.2865e+01,-9.2151e+04,-9.2159e+04,-5.8427e-01,-9.2159e+04,1.3472e-01,7.2689e+00,8.9105e+04,1.3406e+03,-8.0945e-01,-1.9619e+00,2.0993e+00,5.6437e-01,4.4609e+00,2.1667e+00,2.0270e+00,2.9901e+01
2.3500e+02,2.0000e+00,3.2913e+01,-9.2077e+04,-9.2085e+04,-5.8677e-01,-9.2085e+04,1.3474e-01,7.2714e+00,8.9031e+04,1.3491e+03,-9.8170e-01,-1.3145e+00,2.6701e+00,3.3298e+00,2.3554e+00,4.9931e+00,2.7612e+00,2.9217e+01
2.3600e+02,1.0000e+00,3.3007e+01,-9.1808e+04,-9.1815e+04,-5.8926e-01,-9.1815e+04,1.3477e-01,7.2739e+00,8.8957e+04,1.3534e+03,1.4657e-01,-1.8885e+00,1.4565e+00,5.8901e-01,4.2184e+00,1.4623e+00,3.2363e+00,2.8463e+01
2.3700e+02,1.0000e+00,3.3101e+01,-9.1676e+04,-9.1683e+04,-5.9176e-01,-9.1683e+04,1.3479e-01,7.2764e+00,8.8688e+04,1.3580e+03,-5.7690e-01,-1.4975e+00,-7.2281e-01,2.9891e+00,2.4992e+00,4.0271e+00,4.3785e+00,2.9484e+01
2.3800e+02,1.0000e+00,3.3194e+01,-9.1634e+04,-9.1642e+04,-5.9426e-01,-9.1642e+04,1.3481e-01,7.2789e+00,8.8556e+04,1.3623e+03,1.9386e-01,-7.2854e-01,5.8351e-01,3.8600e+00,2.8880e+00,3.7392e+00,3.6412e+00,2.9747e+01
2.3900e+02,5.0000e+00,3.3102e+01,-9.1584e+04,-9.1591e+04,-5.9675e-01,-9.1591e+04,1.3484e-01,7.2814e+00,8.8515e+04,1.3839e+03,3.4345e-01,-1.6801e+00,-5.5951e-01,1.6403e+00,1.3591e+00,4.2401e+00,1.8594e+00,2.8708e+01
2.4000e+02,2.0000e+00,3.3149e+01,-9.1525e+04,-9.1532e+04,-5.9925e-01,-9.1532e+04,1.3486e-01,7.2839e+00,8.8464e+04,1.3927e+03,-5.7059e-02,-1.6370e+00,6.4156e-01,2.3799e+00,1.9943e+00,4.2948e+00,2.0452e+00,2.8171e+01
2.4100e+02,1.0000e+00,3.3241e+01,-9.1240e+04,-9.1247e+04,-6.0175e-01,-9.1247e+04,1.3488e-01,7.2864e+00,8.8405e+04,1.3965e+03,2.0210e-01,-1.4840e+00,2.8465e-01,1.3519e+00,2.2339e+00,3.7009e+00,4.3275e+00,2.8708e+01
2.4200e+02,1.0000e+00,3.3333e+01,-9.1182e+04,-9.1190e+04,-6.0425e-01,-9.1190e+04,1.3491e-01,7.2889e+00,8.8120e+04,1.4004e+03,-2.1763e-01,-1.8460e+00,-8.4735e-01,1.2600e+00,2.7012e+00,4.7339e+00,2.0817e+00,3.1580e+01
2.4300e+02,1.0000e+00,3.3425e+01,-9.1132e+04,-9.1139e+04,-6.0674e-01,-9.1139e+04,1.3493e-01,7.2914e+00,8.8063e+04,1.4042e+03,-7.9400e-01,-1.7870e+00,1.5982e+00,3.7701e-01,3.4902e+00,3.1999e+00,4.6337e+00,2.9427e+01
2.4400e+02,1.0000e+00,3.3516e+01,-9.1066e+04,-9.1073e+04,-6.0924e-01,-9.1073e+04,1.3495e-01,7.2939e+00,8.8012e+04,1.4088e+03,3.0589e-01,-5.3512e-01,2.8685e+00,1.6892e+00,7.9931e-01,2.8914e+00,5.6384e+00,3.0083e+01
2.4500e+02,2.0000e+00,3.3562e+01,-9.1024e+04,-9.1032e+04,-6.1174e-01,-9.1032e+04,1.3497e-01,7.2963e+00,8.7946e+04,1.4177e+03,2.2478e-01,-1.5778e+00,1.1337e+00,-4.1142e-03,1.1112e+00,3.9331e+00,4.3978e+00,2.8231e+01
2.4600e+02,4.0000e+00,3.3515e+01,-9.0979e+04,-9.0987e+04,-6.1423e-01,-9.0987e+04,1.3500e-01,7.2988e+00,8.7905e+04,1.4347e+03,1.3957e-01,-1.6915e+00,2.3054e+00,3.0451e+00,1.1668e+00,4.9212e+00,2.2295e+00,2.8809e+01
2.4700e+02,1.0000e+00,3.3605e+01,-9.0929e+04,-9.0936e+04,-6.1673e-01,-9.0936e+04,1.3502e-01,7.3013e+00,8.7860e+04,1.4386e+03,-5.3890e-01,-1.5524e+00,1.5801e+00,2.3262e+00,4.3996e+00,3.8454e+00,2.4761e+00,3.1326e+01
2.4800e+02,1.0000e+00,3.3696e+01,-9.0907e+04,-9.0914e+04,-6.1923e-01,-9.0914e+04,1.3504e-01,7.3038e+00,8.7809e+04,1.4433e+03,-7.2966e-01,-6.3341e-01,1.5217e+00,3.5955e+00,2.6760e+00,4.4553e+00,2.0326e+00,2.9311e+01
2.4900e+02,1.0000e+00,3.3786e+01,-9.0627e+04,-9.0635e+04,-6.2172e-01,-9.0635e+04,1.3507e-01,7.3063e+00,8.7787e+04,1.4475e+03,1.7558e-01,-1.0910e+00,2.4301e+00,2.8941e-01,2.6447e+00,5.0451e+00,4.3079e+00,3.0237e+01
2.5000e+02,1.0000e+00,3.3875e+01,-9.0316e+04,-9.0323e+04,-6.2422e-01,-9.0323e+04,1.3509e-01,7.3088e+00,8.7507e+04,1.4514e+03,2.4352e-01,-8.2518e-01,1.7810e+00,1.7782e+00,9.3765e-01,4.3994e+00,4.5437e+00,2.8405e+01
2.5100e+02,1.0000e+00,3.3965e+01,-9.0084e+04,-9.0091e+04,-6.2672e-01,-9.0091e+04,1.3511e-01,7.3113e+00,8.7196e+04,1.4556e+03,-8.2579e-01,-1.7040e+00,2.0602e+00,1.7692e+00,1.6975e+00,2.8536e+00,4.9105e+00,2.8722e+01
2.5200e+02,1.0000e+00,3.4054e+01,-8.9948e+04,-8.9956e+04,-6.2921e-01,-8.9956e+04,1.3514e-01,7.3138e+00,8.6964e+04,1.4607e+03,-6.0669e-02,-1.4011e+00,-1.7633e-01,1.5956e+00,3.8355e+00,3.8952e+00,2.8361e+00,2.9153e+01
2.5300e+02,1.0000e+00,3.4143e+01,-8.9497e+04,-8.9504e+04,-6.3171e-01,-8.9504e+04,1.3516e-01,7.3163e+00,8.6829e+04,1.4649e+03,-9.5420e-01,-1.3985e+00,-1.0324e+00,2.6211e+00,3.9377e+00,2.8862e+00,2.9817e+00,2.8405e+01
2.5400e+02,1.0000e+00,3.4232e+01,-8.9367e+04,-8.9374e+04,-6.3421e-01,-8.9374e+04,1.3518e-01,7.3188e+00,8.6377e+04,1.4691e+03,-3.0036e-01,-1.9358e+00,2.3773e+00,1.5976e+00,4.1720e+00,2.3707e+00,5.0283e+00,3.0246e+01
2.5500e+02,1.0000e+00,3.4320e+01,-8.9082e+04,-8.9090e+04,-6.3670e-01,-8.9090e+04,1.3521e-01,7.3213e+00,8.6247e+04,1.4729e+03,7.2255e-02,-9.9449e-01,1.4798e+00,1.5083e+00,3.5287e+00,2.2698e+00,4.6843e+00,2.9218e+01
2.5600e+02,2.0000e+00,3.4362e+01,-8.8923e+04,-8.8931e+04,-6.3920e-01,-8.8931e+04,1.3523e-01,7.3238e+00,8.5963e+04,1.4815e+03,-6.9737e-01,-9.5256e-01,2.7519e+00,3.5055e+00,4.4364e+00,4.6577e+00,4.0377e+00,2.9805e+01
2.5700e+02,1.0000e+00,3.4450e+01,-8.8920e+04,-8.8927e+04,-6.4170e-01,-8.8927e+04,1.3283e-01,7.0662e+00,8.5804e+04,1.4857e+03,-8.3382e-01,-1.0196e+00,-5.8973e-01,1.1506e+00,4.1197e+00,1.7536e+00,2.8381e+00,3.0249e+01
2.5800e+02,3.0000e+00,3.4446e+01,-8.8826e+04,-8.8834e+04,-6.4420e-01,-8.8834e+04,1.3527e-01,7.3288e+00,8.5800e+04,1.4990e+03,-7.9274e-01,-9.9137e-01,-8.9967e-01,1.6728e+00,3.8792e+00,3.0722e+00,2.2110e+00,2.8227e+01
2.5900e+02,1.0000e+00,3.4533e+01,-8.8710e+04,-8.8718e+04,-6.4669e-01,-8.8718e+04,1.3530e-01,7.3313e+00,8.5707e+04,1.5032e+03,4.6856e-01,-6.7815e-01,1.4538e+00,3.6676e+00,3.3613e+00,4.2496e+00,2.0215e+00,2.9758e+01
2.6000e+02,3.0000e+00,3.4529e+01,-8.8629e+04,-8.8636e+04,-6.4919e-01,-8.8636e+04,1.3532e-01,7.3338e+00,8.5590e+04,1.5168e+03,-6.6516e-01,-1.5105e+00,1.9202e+00,-3.4396e-02,2.4780e+00,4.6549e+00,4.6890e+00,3.1721e+01
2.6100e+02,2.0000e+00,3.4570e+01,-8.8577e+04,-8.8584e+04,-6.5169e-01,-8.8584e+04,1.3534e-01,7.3363e+00,8.5509e+04,1.5254e+03,-1.1994e-01,-1.4433e+00,2.6625e+00,2.8175e+00,3.2314e+00,3.2311e+00,5.4092e+00,3.0719e+01
2.6200e+02,1.0000e+00,3.4656e+01,-8.8577e+04,-8.8583e+04,-6.5418e-01,-8.8583e+04,1.2482e-01,6.2397e+00,8.5457e+04,1.5299e+03,-4.7522e-01,-1.2007e+00,-1.0905e-01,3.3333e+00,2.5463e+00,1.4521e+00,4.6571e+00,3.0463e+01
2.6300e+02,1.0000e+00,3.4742e+01,-8.8385e+04,-8.8393e+04,-6.5668e-01,-8.8393e+04,1.3539e-01,7.3413e+00,8.5456e+04,1.5346e+03,-9.5716e-01,-1.7895e+00,5.4307e-01,3.2540e+00,2.2837e+00,4.1573e+00,4.4091e+00,3.0624e+01
